geneSymbol logFC P.Value adj.P.Val
5730508B09Rik 0.684098036317013 1.01206921891572e-05 5.65526596536316e-05
Epm2a -0.4261011348539 1.01917789240847e-05 5.6923428500752e-05
Mmadhc 0.64022319399179 1.02071661610207e-05 5.69829030112691e-05
Sigmar1 -0.595110176787219 1.02124201834994e-05 5.6985778518135e-05
Ubxn8 0.452866672437422 1.02296956277222e-05 5.70364706058894e-05
Unkl 0.482821604481332 1.02309910267695e-05 5.70364706058894e-05
Ripk4 0.684935392064854 1.0244795042071e-05 5.70869603247931e-05
Cct6a 0.5662532679186 1.02546601606712e-05 5.7115464767055e-05
Cirbp -0.54026118718829 1.02871777298071e-05 5.72460614422118e-05
1810049H13Rik -0.856663229024284 1.02876290042927e-05 5.72460614422118e-05
Ipo7 0.556884843170028 1.0384223974843e-05 5.77515705096759e-05
Secisbp2l 0.412227892270253 1.03880787536323e-05 5.77515705096759e-05
Mrpl23-ps1 -0.581318310658842 1.04294455126756e-05 5.79547515202978e-05
Pms2 0.380676371244868 1.05086256361009e-05 5.83677705654102e-05
Mup-ps19 -1.21153937283194 1.0528401839223e-05 5.84506150123068e-05
Slc17a3 -0.591960879322901 1.05592584384375e-05 5.85948697379836e-05
Fam120a 0.479831598093464 1.05673410986362e-05 5.86126737597324e-05
Cox10 0.745768786521192 1.05863411106008e-05 5.86909874850043e-05
Zcchc11 0.565277868779524 1.06106980424651e-05 5.87989142675774e-05
Mpi 0.512653345358679 1.06291557574648e-05 5.88740663212872e-05
Ltv1 0.473219853521188 1.06533438060534e-05 5.89808744326852e-05
Dnmt3a 0.385429128708356 1.06584411213837e-05 5.89819394775146e-05
Eprs 0.430462073831843 1.07000941526785e-05 5.91852033974051e-05
Myo1b -0.792281508672703 1.07568993287956e-05 5.94720526109273e-05
Vps41 0.445149740300384 1.0793821897722e-05 5.9648763014755e-05
Cldn25 0.439422700600028 1.08136866293974e-05 5.97310894435017e-05
Slc25a13 0.521202482612815 1.08809071980706e-05 6.00747975467394e-05
Vhl 0.584380397386057 1.09057686690585e-05 6.01844278317706e-05
Aldh6a1 -0.627913204546322 1.09669005738094e-05 6.0494027247733e-05
Dennd5a 0.523824840500789 1.09754474578119e-05 6.0507392409506e-05
Foxred1 0.427747078814404 1.09793871299411e-05 6.0507392409506e-05
Ndufb3 -0.5299453502129 1.09933581910689e-05 6.05566341033458e-05
Arl1 0.539642074876848 1.10138520374367e-05 6.06351518440436e-05
Thumpd1 0.521227940808677 1.10176970294582e-05 6.06351518440436e-05
Dhx29 0.471757043504933 1.10726405277897e-05 6.09096534065286e-05
Tmem220 -0.69709381670038 1.10979478418438e-05 6.10098884090533e-05
Ap1b1 0.490025157355421 1.11010092173812e-05 6.10098884090533e-05
Twistnb 0.413096994433155 1.11175354833359e-05 6.10598239614231e-05
Kynu -0.62605633358837 1.11202506840346e-05 6.10598239614231e-05
Camsap1 0.610134753870994 1.11312195080519e-05 6.10616910323469e-05
Slc25a39 0.514947626097071 1.11323114295395e-05 6.10616910323469e-05
Fam20c 0.802378812273864 1.11358244019906e-05 6.10616910323469e-05
Larp4 0.500494848930755 1.11746595852607e-05 6.12467098964264e-05
Hspb8 0.811866643732607 1.11930183228516e-05 6.13193828393123e-05
Cyp4b1 -1.09697829669591 1.12017354183381e-05 6.13391932629853e-05
Rpp30 0.489157754653403 1.12547358255036e-05 6.16013647253895e-05
Nusap1 1.35587477420499 1.12834701000141e-05 6.17305404698223e-05
Cep57 0.599931104885736 1.13073138395236e-05 6.18328553525564e-05
Habp2 0.491659992174743 1.13288776819261e-05 6.19226155114371e-05
Rad9 0.753906933787331 1.13632427616622e-05 6.20822327164873e-05
1700029F09Rik 0.650485331734062 1.14089698640922e-05 6.22863894579233e-05
D1Ertd622e 0.852710967837485 1.14148350874211e-05 6.22863894579233e-05
Kdsr 0.47368123277328 1.14161498848452e-05 6.22863894579233e-05
Zbtb41 0.50939786234545 1.14569419928872e-05 6.24806020247024e-05
Pttg1 -0.630947815872577 1.14638532088829e-05 6.2489952328566e-05
Gm9853 0.730084958623751 1.14750335678331e-05 6.25225548949676e-05
Zfp810 0.564804683982984 1.15000988236353e-05 6.26307465372348e-05
Rtp4 -0.962127040629632 1.15161229644465e-05 6.26896236520912e-05
Pa2g4 0.541910817160275 1.15658486567157e-05 6.2931823573306e-05
Ccdc77 0.516227929046041 1.15768370508273e-05 6.29631232637715e-05
Chmp4c 0.585903093440097 1.15854403791866e-05 6.29814288244658e-05
Acot8 0.522707054962907 1.15978223440936e-05 6.30202501977972e-05
Abca8b -0.788289924504978 1.16170547657445e-05 6.30962437028352e-05
Palb2 0.547341016142205 1.1650466502436e-05 6.32356052857197e-05
Dusp6 1.21749467217722 1.16575764725993e-05 6.32356052857197e-05
2610021A01Rik 0.578628023354119 1.16584895566271e-05 6.32356052857197e-05
Amd-ps4 0.636172526055805 1.1681129360242e-05 6.33298379427005e-05
Unc119 0.899520020450473 1.1738785716961e-05 6.36137441399082e-05
Ccdc122 0.752080346876248 1.17494340898104e-05 6.36427679864732e-05
Cdk5rap2 0.633402208747148 1.17938246037503e-05 6.38544533363787e-05
Naa25 0.435850556621396 1.18141283004865e-05 6.39355953255404e-05
Trmt6 0.528617605166166 1.1902079200268e-05 6.43825921651922e-05
Csrp1 1.01920702721125 1.19075211289223e-05 6.43830672550769e-05
Mblac2 -0.407842907536589 1.19724420953952e-05 6.47049960436528e-05
Gm14822 0.733348350265958 1.20559847153096e-05 6.51048606998374e-05
Gm13341 -0.398270987919789 1.20597220010213e-05 6.51048606998374e-05
Git1 0.523643606153063 1.20655085223394e-05 6.51048606998374e-05
C230052I12Rik 0.667150311748037 1.20680860291008e-05 6.51048606998374e-05
Sh3gl1 0.58169237345457 1.2098444564132e-05 6.52122086923567e-05
Gm3851 0.569188675884893 1.20988305690352e-05 6.52122086923567e-05
Gm12919 0.323794195774237 1.21266044383683e-05 6.53043817737679e-05
9430038I01Rik -0.330030183746524 1.21267928898814e-05 6.53043817737679e-05
C330019G07Rik 0.485262257423202 1.22366025631844e-05 6.58662246294954e-05
Arhgap19 0.726591216556406 1.22421690136764e-05 6.5866703529959e-05
Gsk3a 0.422658323692612 1.22494251533492e-05 6.58762689933023e-05
Gba 0.447702967806451 1.22658347470627e-05 6.59350303233924e-05
Fmr1 0.534631521944364 1.23216358320067e-05 6.62053936013763e-05
Chrd 0.459043239415233 1.2358397916596e-05 6.63732625935986e-05
Scn1b 0.704221253206803 1.24026851018001e-05 6.65813787272974e-05
Serinc2 0.779594911561165 1.24353728594786e-05 6.67270676640922e-05
2810417H13Rik 1.1015255525727 1.2445232356394e-05 6.67501869249054e-05
Ypel3 -0.600196266974393 1.24618117097391e-05 6.68093115513211e-05
Nek9 0.455588595498003 1.25227969874508e-05 6.71063430365846e-05
Fkbp1a 0.656150775884377 1.25335408658488e-05 6.71339995152927e-05
Dync1li1 0.455125293895342 1.25392372482545e-05 6.71346072619145e-05
Atg7 -0.531635360340368 1.25632973652873e-05 6.7233489460427e-05
Smc1a 0.507715060098839 1.25907594989895e-05 6.73504817505998e-05
Atxn10 0.682452221035526 1.26683282746923e-05 6.77352812375164e-05
Fam160a2 0.574712333354095 1.26932795284502e-05 6.7838527257606e-05
Plekhg5 0.450164466419188 1.27019272996249e-05 6.78457690187789e-05
Zfp324 0.70386453425213 1.27059186553256e-05 6.78457690187789e-05
Lag3 -0.536534196038149 1.27252554681934e-05 6.79188624079118e-05
Elf3 1.07428744774132 1.28783365991215e-05 6.87054115370171e-05
Traf4 0.625124769877486 1.29067473272948e-05 6.88264463905632e-05
Prrc2a 0.546845141330364 1.29198842410159e-05 6.88432075884843e-05
Odz3 0.471482442948744 1.29213405012232e-05 6.88432075884843e-05
Cd59b -0.603055458937447 1.29362855570513e-05 6.88923090449701e-05
Ubap2l 0.498090393954199 1.2942918859525e-05 6.88971223044656e-05
Amd1 1.07178793789412 1.30317364433212e-05 6.93101973679249e-05
Cbr1 1.11655753529557 1.3032046257703e-05 6.93101973679249e-05
Saa3 3.58535242888297 1.3041732556346e-05 6.93310495093107e-05
Galk1 0.790749217740608 1.30729386120424e-05 6.94662336764513e-05
B3gat3 -0.725501898814271 1.31024314925693e-05 6.9592199071619e-05
Ctr9 0.551845762548823 1.3116780601979e-05 6.96376541893147e-05
Sox12 0.674120818715458 1.3126889104883e-05 6.96605655278984e-05
Cyp2d9 -0.737796312850952 1.31756834533504e-05 6.98886605763292e-05
Poldip3 0.415827300821732 1.31851503266025e-05 6.99080390993807e-05
Pik3c3 -0.394736422847626 1.32039871429555e-05 6.99770583490699e-05
Mfsd3 -0.635362555294751 1.32389907004704e-05 7.01316577855316e-05
Tmem167 0.533372845850162 1.33406454871116e-05 7.06390409434243e-05
Maea 0.499710637709775 1.3376520512936e-05 7.07851496968838e-05
Mpdu1 0.420914474071149 1.33800120799183e-05 7.07851496968838e-05
Unc13b 0.407243881848311 1.34106288163983e-05 7.09159241500392e-05
Bcas3 0.435615676027819 1.34487033086436e-05 7.10860032028305e-05
Polr1a 0.797597781648357 1.34624912060417e-05 7.1127617202395e-05
Mcee -0.497608900569529 1.35058706594021e-05 7.13254697757181e-05
Psmd8 0.600477095035244 1.35605982053399e-05 7.15791562382862e-05
BC048546 0.727992205857917 1.35658126459089e-05 7.15791562382862e-05
Slc16a6 1.10970663177142 1.36000271424771e-05 7.17282133281962e-05
Gtf2f1 0.783227563367493 1.3608855313196e-05 7.17433078216491e-05
Trim8 0.78942914547016 1.37041531296789e-05 7.20979961866431e-05
Atp6v0c 0.542969907092496 1.37075110993281e-05 7.20979961866431e-05
Ttyh3 0.736078620222657 1.3711189323055e-05 7.20979961866431e-05
Srpr 0.633081208617448 1.37142799301517e-05 7.20979961866431e-05
Paip1 0.484665086755266 1.3718800588385e-05 7.20979961866431e-05
Tomm40 0.642816958289963 1.37189991181893e-05 7.20979961866431e-05
Dcun1d4 0.701768879396324 1.37233230256589e-05 7.20979961866431e-05
Sestd1 0.3729357868109 1.37241008957361e-05 7.20979961866431e-05
Acsl4 0.697621344977196 1.37465609017859e-05 7.21844518969327e-05
Hyi -1.51947123475084 1.3779942822035e-05 7.23281590724448e-05
Ehmt2 0.436108233914053 1.38492963286121e-05 7.26604661219721e-05
Hao1 -0.808093964272827 1.38642031465516e-05 7.27069528291683e-05
Gm5806 0.338581912448509 1.39097474066745e-05 7.29139985027293e-05
Ildr2 1.1156099833319 1.39354855774191e-05 7.30095483184306e-05
Cox6c -0.490898639412126 1.39401183317353e-05 7.30095483184306e-05
Trim37 0.569898784220882 1.39465478019463e-05 7.30114224285609e-05
1810021B22Rik -0.650154536484748 1.41067147305807e-05 7.38177739927037e-05
D630045J12Rik 0.304849015302837 1.41572984131083e-05 7.40502450707385e-05
9430023L20Rik -1.26105726569753 1.41787718653516e-05 7.41242799721245e-05
Nup214 0.456856304533872 1.41837811406119e-05 7.41242799721245e-05
Uhmk1 0.415732831726556 1.4216563921676e-05 7.42633280443762e-05
Imp4 0.3996950355682 1.42401548112036e-05 7.4354260358108e-05
Klkb1 -0.805905976354179 1.43398498495059e-05 7.4842315295273e-05
Azgp1 -0.363086727167598 1.43496832547241e-05 7.48611458299596e-05
Dact1 0.834972772472261 1.43894629362553e-05 7.50361196047138e-05
Fnbp1l 0.554754521182417 1.44140562470543e-05 7.51317842959807e-05
Igdcc4 1.41001232400306 1.44338057073001e-05 7.52021289559289e-05
Mlx 0.524123238698073 1.44913313738882e-05 7.54691467176289e-05
Gemin5 0.587537496237349 1.45161912539269e-05 7.55392165082204e-05
Pwp1 0.605950822903409 1.45232294219441e-05 7.55392165082204e-05
Llgl1 0.534503260350431 1.45236314816637e-05 7.55392165082204e-05
Nucks1 0.826091363262653 1.45615559757046e-05 7.57037227011877e-05
Pcid2 0.455187243913796 1.4626580566829e-05 7.60089158669483e-05
Sec23ip 0.595314662132485 1.46674369977367e-05 7.61883066513103e-05
Slc13a5 1.36379148808262 1.47118320425182e-05 7.63859155057347e-05
Esr1 0.619884075130482 1.47224163912605e-05 7.64078796309485e-05
Tnfrsf10b 0.97907677516611 1.47544217152472e-05 7.65409495797443e-05
Gm11437 -1.12373663172372 1.48280638738301e-05 7.68898094363119e-05
Mbd4 0.541331721732216 1.48366380066701e-05 7.69011086337102e-05
Nup98 0.63406426510173 1.49120689891271e-05 7.72587805231596e-05
Dgkz 0.616354183446715 1.49418315615127e-05 7.73796401925882e-05
Noc3l 0.487723111661529 1.49492364091429e-05 7.7384661136437e-05
Agps 0.419439146027592 1.50284475790676e-05 7.77612229510703e-05
Fam151b -0.614992408861421 1.51385038524457e-05 7.82969930432943e-05
Cxcl1 2.84842502014206 1.52143727809786e-05 7.86288462573365e-05
Rlf 0.802024440667049 1.52157443027711e-05 7.86288462573365e-05
AI314180 0.458080989515024 1.52332446366021e-05 7.86854668192182e-05
Eif3l 0.42351519856232 1.52419345938494e-05 7.86965493735676e-05
4930471M23Rik 0.605984757722426 1.5282788822009e-05 7.88736204226003e-05
Gm15387 0.599706899436316 1.53356346787385e-05 7.91124011204766e-05
B3galt6 0.518204723848956 1.53729368044909e-05 7.92708255034318e-05
Ulk2 -0.565881048516246 1.53864664495554e-05 7.93065833930147e-05
Fam108b 0.606551880094576 1.54260570480563e-05 7.94765792643005e-05
Cenpj 0.45406920048936 1.54711889960631e-05 7.96749668855068e-05
Foxp4 0.648073358975477 1.54993041297698e-05 7.97855873974668e-05
Dkc1 0.444542530923554 1.56252020564579e-05 8.03445677330663e-05
Lmo7 0.504198413190951 1.56263884620489e-05 8.03445677330663e-05
Scamp3 0.534929294536713 1.56327083990769e-05 8.03445677330663e-05
Arhgap1 0.525821737445515 1.56357295302895e-05 8.03445677330663e-05
Rwdd3 -0.463752100740733 1.56413000468281e-05 8.03445677330663e-05
Erlin1 0.940351908453473 1.56551947890568e-05 8.0381604328953e-05
Rab5b -0.414877257053475 1.5665225638183e-05 8.03987786167952e-05
Tada2a 0.529555597834315 1.56830113502608e-05 8.04557216240983e-05
Slc25a33 -1.04087965665782 1.57230592795545e-05 8.05998467493719e-05
Tmprss6 -0.540473902022357 1.57245106423307e-05 8.05998467493719e-05
Ppp1cc 0.500197914565681 1.57795202876599e-05 8.08473504299577e-05
Itm2b -0.458725611615328 1.58304918736191e-05 8.10739628536072e-05
Prr11 0.871723319145288 1.58603913332678e-05 8.11925099116837e-05
Ftl2 0.647314657306464 1.59459450803838e-05 8.15850119444459e-05
Zfp106 0.599394058208778 1.59506331044817e-05 8.15850119444459e-05
Dock1 0.451373455716122 1.60194548518834e-05 8.18705875442049e-05
5830417I10Rik 0.433307876209786 1.60200825356768e-05 8.18705875442049e-05
Ubqln2 0.481678033598089 1.60478162224943e-05 8.19774809156729e-05
Gpr89 0.343142177373906 1.60926188691687e-05 8.21714402979846e-05
Timm50 0.561459157028413 1.61485500484022e-05 8.24220349456861e-05
Cyth2 0.370039672122169 1.62126291247756e-05 8.26819320058439e-05
Pcnt 0.553818047763872 1.6213222093121e-05 8.26819320058439e-05
Uqcr11 -0.646544978887633 1.62221942574133e-05 8.26926180353516e-05
Reep5 0.674447721708592 1.62806181016538e-05 8.29552680815199e-05
Exosc8 0.707131143001359 1.63015540926834e-05 8.30267632208884e-05
Hmgb1 0.563708551572812 1.6316416618685e-05 8.30672776628652e-05
Tm9sf1 0.48867853990597 1.63247682863726e-05 8.30746249020865e-05
Cdc34 0.764969775106276 1.63501160257082e-05 8.31684201392305e-05
Gm7694 0.796458599459915 1.64822521270493e-05 8.38051085952506e-05
Snx16 0.493360351362607 1.65166074412047e-05 8.39442960610678e-05
Slc35e2 -0.67991812673967 1.66014124968705e-05 8.43396642479374e-05
Ttll12 0.53024121766246 1.66166083118573e-05 8.43812140836503e-05
9130011E15Rik 0.413478569394073 1.67660717160989e-05 8.51042686306835e-05
Xrn2 0.501125703702309 1.68077561638405e-05 8.52441220086769e-05
Ppm1b -0.517703753419713 1.68189095543791e-05 8.52441220086769e-05
Il11ra1 -0.675747369109967 1.68235185120104e-05 8.52441220086769e-05
Stk35 0.720201512808519 1.68261029468625e-05 8.52441220086769e-05
Psmc4 0.485287774478272 1.68290682452057e-05 8.52441220086769e-05
Cep152 0.704079357456455 1.68526737145173e-05 8.53277479650825e-05
Lmf2 0.738065541198939 1.6862826098698e-05 8.53432171030484e-05
Pacs2 0.390048621316196 1.70004838114636e-05 8.60037096478121e-05
H2-K1 -0.596802860619038 1.70873528077826e-05 8.64068198122733e-05
Pomt2 0.516155235817584 1.71285019728968e-05 8.65481046086682e-05
Gldc -0.915198675919014 1.71296872323185e-05 8.65481046086682e-05
Ak2 0.660208437211836 1.71700803382169e-05 8.67157564330359e-05
Polr3h 0.504049760076593 1.71924419628546e-05 8.67877938044804e-05
Pid1 -0.592127008343827 1.7205380343318e-05 8.67877938044804e-05
Prpf3 0.484502483235369 1.72059958777448e-05 8.67877938044804e-05
Gtf3c4 0.436083993754864 1.72513962425456e-05 8.69803101956439e-05
Fam82a1 -0.542648400541255 1.7275851608666e-05 8.7067106284245e-05
Dyrk1b -0.577250653512731 1.72832672062071e-05 8.7067988334579e-05
Arl6ip6 0.528186610835845 1.73898564457204e-05 8.7568267906109e-05
Cyr61 0.935539586337431 1.74944859956579e-05 8.80241451719267e-05
2610027L16Rik 0.514804089896302 1.74950276058964e-05 8.80241451719267e-05
Mycl1 -0.609942047323572 1.75679656948026e-05 8.83541562024264e-05
Pik3r1 0.886928646154276 1.76598790559197e-05 8.87792832974226e-05
Col5a3 -1.21239196100039 1.77019754079784e-05 8.89537209698873e-05
Tmx2 0.472829377409776 1.77255261434532e-05 8.90071616778988e-05
Dhx35 0.479510443767898 1.772741390591e-05 8.90071616778988e-05
Naa38 0.649180879237964 1.78916376757719e-05 8.97942166323695e-05
Fxr2 0.432450917870104 1.79046170137945e-05 8.98218688322397e-05
Pcx 0.600763656506706 1.79267910049756e-05 8.98677846400177e-05
Tbc1d24 0.793769620191128 1.79287164533391e-05 8.98677846400177e-05
Gpatch4 0.768118261908762 1.79870475118636e-05 9.01226026375667e-05
Ctsf -0.405608535015278 1.8033626709731e-05 9.03066513172383e-05
Gm8865 0.817895219506904 1.80388005375473e-05 9.03066513172383e-05
Cyp4f17 -0.530201656516663 1.80722162002941e-05 9.043628789369e-05
Srm 1.12728984653108 1.81163593570668e-05 9.05845687276425e-05
2610019F03Rik 0.506477517855001 1.81169137455285e-05 9.05845687276425e-05
Hmgb1-ps3 0.483987613767619 1.8316635941809e-05 9.15451152120754e-05
Prpf40a 0.43847650856372 1.83299461411479e-05 9.15735780420871e-05
Gon4l 0.437596369639461 1.83595924399379e-05 9.1683595967713e-05
Pofut2 0.562297462378745 1.84260302186911e-05 9.19771745038442e-05
Alas1 2.8252878595077 1.84365390061065e-05 9.19914446259048e-05
Bcor 0.705927597794548 1.8472950944857e-05 9.21348963550002e-05
Cdkn3 1.97253449608071 1.85535569927255e-05 9.24985583903502e-05
Pla2g15 1.00994868803279 1.85626578826304e-05 9.25055785489559e-05
2310039H08Rik -0.580826010508543 1.86418350271973e-05 9.28616678550322e-05
Dock5 0.461468726237647 1.86537607300841e-05 9.28825974241247e-05
Rnf26 0.697113240982642 1.86848879184272e-05 9.29990799747879e-05
Polr2k -0.454876972128164 1.88053762221861e-05 9.35600534016497e-05
Ldlrad3 0.493982436893384 1.88886192266554e-05 9.39353375519151e-05
Acbd3 0.461988344163398 1.89027893998835e-05 9.39669460659772e-05
Isoc2b -0.876177600706443 1.89665992746544e-05 9.42451885445119e-05
Ppp2r5d 0.446251371142969 1.89883247356011e-05 9.43141697420914e-05
Pkdcc 0.829794015371547 1.90193338047894e-05 9.441056577445e-05
Prelid2 1.13313189483143 1.90234345839079e-05 9.441056577445e-05
Pnkd -1.13916732141084 1.90407409259612e-05 9.4457470971404e-05
Ubc -0.960150776490427 1.91348844493793e-05 9.4885354846922e-05
Tmem8 0.434249875817825 1.92069296391776e-05 9.51966788751476e-05
Gm12372 0.542419737095723 1.92135001771296e-05 9.51966788751476e-05
Gm13310 0.344839816024361 1.92371195031383e-05 9.52744489395544e-05
Fance -0.423773197787197 1.92761575085203e-05 9.54191852340468e-05
Chst13 0.57335385174139 1.92822137312876e-05 9.54191852340468e-05
Tpm3-rs7 0.534295057997264 1.93280276902564e-05 9.56065540828189e-05
4930534B04Rik 0.424012834225798 1.93519385723008e-05 9.56854692976633e-05
Gm10052 0.671838055886664 1.94210926770603e-05 9.59879323640155e-05
Nedd9 0.61862346669374 1.94422494304316e-05 9.60530194745027e-05
Zfpm1 0.750677844954753 1.94873105845654e-05 9.62361025788084e-05
Ccdc34 0.718836097896446 1.95243922049618e-05 9.63796454288445e-05
Parp6 -0.39020994170154 1.96963447587411e-05 9.71885702600991e-05
mt-Cytb -0.591350671708053 1.97616496109232e-05 9.74708107347629e-05
Usp39 0.670916288549947 1.97956890161398e-05 9.75986717585407e-05
Tut1 0.436894305950734 2.00476574197523e-05 9.8800442816607e-05
Csad -1.87594890287811 2.01935329560532e-05 9.94785882001394e-05
Pcca -0.527030821843218 2.02284854018459e-05 9.96099659939383e-05
Uhrf2 0.427104287206166 2.02450376281333e-05 9.96506661802304e-05
Zbtb7a 0.627943415061249 2.0331995529456e-05 0.000100037743961419
Hltf 0.447841497513519 2.03639365095695e-05 0.000100153920870173
Slc35a4 0.566201389907962 2.03865828862361e-05 0.000100198270429511
Eif3c 0.388153594038693 2.03896189389616e-05 0.000100198270429511
Galnt1 0.458383181637111 2.05505198510823e-05 0.000100947712912281
Ociad2 -0.800936213710295 2.06138436033503e-05 0.000101217423164674
Osbpl9 0.477538722586015 2.07198090329769e-05 0.000101696205559815
1700113A16Rik -0.480792208171088 2.07817436444277e-05 0.000101958574999691
Decr1 0.615516306735337 2.08463996841734e-05 0.000102234076754562
Strn4 0.404958023732281 2.09009055286958e-05 0.000102459595997785
Ndufa4 -0.437447022431433 2.09871040567594e-05 0.000102840230758978
Pcsk5 0.51439719337361 2.09964561400756e-05 0.000102844148710554
H2afz 1.16188146840296 2.10571071894091e-05 0.000103099232065409
Nono 0.418726989668055 2.11338835401132e-05 0.000103433027907961
Cdc42bpa 0.439581949661873 2.11638959121442e-05 0.000103537773939599
Bet1l 0.544272328854409 2.12224487982611e-05 0.00010378200357832
Commd6 -0.413044916516596 2.12915330781929e-05 0.000104077514335475
1110018J18Rik -0.732521997124196 2.13066975237744e-05 0.000104109320488983
Rnf103 -0.614097351874815 2.14058466061429e-05 0.000104551301965422
Casc4 0.530231440058348 2.147104919806e-05 0.000104827189040467
Snhg1 0.569312133060532 2.17514042247465e-05 0.000106152855439357
Fez2 0.590977182190402 2.17687459942314e-05 0.000106194389687883
Ercc3 0.437482326567456 2.18524417694099e-05 0.000106535656783814
Thoc3 0.57921843053214 2.18571981321451e-05 0.000106535656783814
Hdlbp 0.543109097689009 2.18652807436551e-05 0.000106535656783814
Tspyl4 -0.645682100746567 2.18821509380471e-05 0.000106574671944114
E2f6 0.669170913330147 2.1892164163032e-05 0.000106580272898972
Pdk2 -0.777918746515136 2.1957718748297e-05 0.000106856158619292
Cul4a 0.382107108589419 2.21162536365448e-05 0.000107584122159972
Onecut2 0.855556366879616 2.22041940909343e-05 0.000107968230466431
Mettl13 0.441170145354589 2.22247995419442e-05 0.000107994125315419
C330021F23Rik -0.817834200099197 2.2227481094026e-05 0.000107994125315419
Slc25a40 0.659132877307149 2.22509028329559e-05 0.000108064259517889
Capza1 0.520167537078804 2.22828303268874e-05 0.000108175629665249
Car8 -1.00437742738651 2.23162240482238e-05 0.000108294025092773
Bcdin3d 0.515095539041559 2.24891708922827e-05 0.000109089261790924
Gmps 0.535882351459886 2.25107490925802e-05 0.000109147483837787
Gm16600 -0.536880991480291 2.25193270188398e-05 0.000109147483837787
Dgcr6 -0.441981273195454 2.2538153516179e-05 0.000109194720399699
Pkn3 0.414477167135252 2.25821880472376e-05 0.000109363999705208
Thoc7 0.418685965351881 2.27644273221578e-05 0.000110202189431943
Wdr5 0.359697095375887 2.2832191573953e-05 0.000110485756006754
Pde4dip 0.506571710165233 2.28690196381021e-05 0.000110619453398301
Ttl 0.442970273903104 2.29106407345064e-05 0.000110776218267969
Klhdc3 0.493829158310456 2.32226176429641e-05 0.000112239540657815
Fam108c -0.528947239502038 2.32575596474167e-05 0.000112363260249171
Spats2 0.56440758121912 2.32979679174388e-05 0.000112505352521081
Wdr36 0.527871803886306 2.33056825887745e-05 0.000112505352521081
Srrm1 0.538172236100812 2.33351064241186e-05 0.000112573356967089
Gm8203 1.12838816688647 2.33384930493931e-05 0.000112573356967089
Ylpm1 0.450790629457017 2.34136501148892e-05 0.000112838250080161
Cpeb2 -1.58443986502658 2.34198661678643e-05 0.000112838250080161
Xrcc3 0.747988838169402 2.34215610977199e-05 0.000112838250080161
Il33 0.644247181928847 2.35152221234459e-05 0.000113244111347392
Tbc1d10b 0.416367845335741 2.36854737483639e-05 0.000114018343404354
Hist2h2aa2 -0.804577225777519 2.37791988210456e-05 0.000114423715815556
Nop10 -0.477218754608428 2.38216208505776e-05 0.000114581996291278
Polg 0.413563630277859 2.38668103331449e-05 0.000114753456319899
9430015G10Rik 0.850673807630822 2.39730389947924e-05 0.000115217635507324
Sdr9c7 -1.27415991642534 2.39825149001939e-05 0.000115217635507324
Arhgap17 0.50156254579394 2.40191071514445e-05 0.000115347349639026
Map3k7 0.456953469990356 2.41496207268375e-05 0.000115927820055976
2810422J05Rik -0.375809324391648 2.41853425578811e-05 0.000116021294105771
Bzw1 0.432631286339287 2.41883895487042e-05 0.000116021294105771
Prcp 0.498271010104174 2.42234929415084e-05 0.000116143342353125
Lphn2 0.743729499548852 2.4268256808767e-05 0.00011631159351352
Qrsl1 0.593872211654706 2.42868890585863e-05 0.000116354518298606
BC027231 0.549753630445025 2.43069568523651e-05 0.000116404283611983
Hus1 0.323220845739454 2.43532887625432e-05 0.000116579736214006
mt-Co2 -0.479683281759469 2.44021326523317e-05 0.000116767069297369
Ppt1 0.393610588396188 2.44784609801347e-05 0.000117085717297582
Prkab2 0.35792706987332 2.45668614803549e-05 0.000117456298772446
0610007L01Rik 0.752647790464234 2.4575471743158e-05 0.000117456298772446
Gm5937 0.491479821477119 2.47657672489007e-05 0.00011831877281209
Arid1a 0.473892626731049 2.47819842685085e-05 0.000118349229876416
Hnrnpul1 0.405776520106184 2.48273096923905e-05 0.000118494211440897
Paqr4 0.800686589399658 2.48320509630819e-05 0.000118494211440897
Slc30a5 0.808179621675277 2.48496500607796e-05 0.000118531155089597
Exosc10 0.452106824070378 2.5059537761314e-05 0.000119484909428946
Zfp238 0.61465079981642 2.52079769898667e-05 0.000120145034999266
Pknox1 0.441688503518617 2.5323018968756e-05 0.000120645524207326
1810034E14Rik -0.969701373809236 2.54169866315801e-05 0.00012101890061405
Gapvd1 0.401257401137402 2.54215170853298e-05 0.00012101890061405
Rd3 -0.586154614918998 2.5553843245939e-05 0.000121600698469496
Lamb3 0.613758792027292 2.57674632217847e-05 0.000122568728339383
Wrb 0.435266455947004 2.57826424934939e-05 0.000122592438111611
Zdhhc21 0.426018926365891 2.58314356528403e-05 0.000122775894753124
Sfpq 0.833306451927097 2.58632530994163e-05 0.000122878553346693
Saal1 0.338507341729328 2.59855399167345e-05 0.000123372739011087
Tax1bp3 0.767580345235397 2.59877877684061e-05 0.000123372739011087
Mt2 5.11073442213423 2.60756118785575e-05 0.000123740818010913
Ptpn2 0.581701792069846 2.61463939280144e-05 0.000124027766068786
Hnrnph2 0.322700936309866 2.62379094047442e-05 0.000124389805639776
Gspt1 0.390952617984377 2.6243404316683e-05 0.000124389805639776
Tlr12 1.16542057147774 2.63327502873571e-05 0.00012474639225402
Tuba1c 1.09868186910362 2.63393837782084e-05 0.00012474639225402
