geneSymbol logFC P.Value adj.P.Val
Atf3 1.04863683882776 2.72319425462649e-05 0.000135259855067673
Mcm10 -1.24303790867779 2.72706864396507e-05 0.000135396368471016
Srbd1 0.550281112743094 2.75105734540156e-05 0.00013647521254254
Ube2n 0.503499442089816 2.75106790189702e-05 0.00013647521254254
Lmo7 0.501494787525957 2.75837519488503e-05 0.000136781285437082
Pofut1 0.550663193974442 2.76160566601471e-05 0.000136885029405717
Psmd1 0.728855999475433 2.76471829925381e-05 0.000136982849396485
Dnajc11 0.622962462775408 2.7683443346799e-05 0.000137106015751754
Xrcc3 0.45990112287806 2.78440860115055e-05 0.000137843062522903
Lrrc42 0.558671967526956 2.78551885181416e-05 0.000137843062522903
4831426I19Rik 0.785760318373124 2.79055692552025e-05 0.000138035569845253
Gm4951 -0.781689552998386 2.80021794295313e-05 0.000138456499852021
Git1 0.48244607659408 2.80452532180621e-05 0.000138528245408568
Hspb8 0.978102172616126 2.80460517451976e-05 0.000138528245408568
Plaa 0.657553365282069 2.80512496939595e-05 0.000138528245408568
Adh7 0.471967685471549 2.81412933474141e-05 0.000138915867201418
Zfp40 0.80736561641383 2.81775748539074e-05 0.000139037889872071
Cdkn1b 0.650281340000729 2.82492337751054e-05 0.000139334305227909
Fmr1 0.799282257273142 2.8316577362363e-05 0.000139597376011255
Plvap 0.974969234292395 2.8325787731182e-05 0.000139597376011255
Gm5937 0.613433818531045 2.83504846621179e-05 0.000139621932898521
Eif2s1 0.645910701656755 2.83539925270842e-05 0.000139621932898521
Cxcl9 -1.00178254129869 2.83757955027624e-05 0.00013967210025408
Gm11914 0.790817709123326 2.84216810800757e-05 0.00013984071808016
Golga3 0.565716844784252 2.84517920585441e-05 0.000139931615339057
Smarca5 0.675951816562593 2.85039135203311e-05 0.000140118295148872
Gss 1.46943479967629 2.85130534910012e-05 0.000140118295148872
Naprt1 0.503714091334983 2.85692058305717e-05 0.000140336887300909
8430410K20Rik 0.508891268343072 2.8639591701529e-05 0.000140625189959529
C2cd3 0.463426125483553 2.86583237131811e-05 0.000140648984954974
Emp1 0.753830435573372 2.86678305301157e-05 0.000140648984954974
Abce1 0.625151836850404 2.86907940476422e-05 0.000140704240792372
Tm7sf3 0.583148778877862 2.8800803507577e-05 0.000141186164769104
Khdrbs3 0.740993336858753 2.89467553504131e-05 0.000141715476045403
D5Ertd579e 0.732980195931813 2.89515970188936e-05 0.000141715476045403
Rtkn 0.724293610004085 2.89554018627976e-05 0.000141715476045403
Gm12346 1.75632463575582 2.8955918889277e-05 0.000141715476045403
Rbbp6 0.597436826744048 2.89855183775723e-05 0.000141802627538774
Mdfic 0.451665214739878 2.90199416915888e-05 0.000141913297617469
Tgfbi 0.778460563797374 2.91852479467213e-05 0.000142638258747629
Akr1b7 1.51938027504293 2.91919130792446e-05 0.000142638258747629
E2f6 0.541147233898132 2.92275490665656e-05 0.000142754377548924
Smc3 0.557517759381272 2.9296572756673e-05 0.000143033409418999
Rai12 0.591251751518822 2.93839127190569e-05 0.00014340160326569
Pigo 0.524513818136723 2.94086084933296e-05 0.000143463901473545
Mug2 -1.371124105555 2.94300368529372e-05 0.000143510216202988
Pafah1b3 0.726567670669596 2.96651660853432e-05 0.000144598144376267
Smpd4 0.499916393614299 2.97007071237661e-05 0.000144712724134233
Ints10 0.717959245229714 2.97380480946632e-05 0.000144835977455781
Stx18 0.973800520271969 2.97714873366156e-05 0.000144940135717734
Sumo2 0.777856181397457 2.98034760051508e-05 0.000145037150530934
Ceacam1 -0.772666162036275 2.98314712957067e-05 0.000145114661137085
Auh -0.419337891189967 2.99253709816339e-05 0.000145512570179599
Atat1 -0.449626118698853 2.99578094085235e-05 0.000145543564025996
Alg2 0.697263679036136 2.99629251272123e-05 0.000145543564025996
Tubgcp4 0.452039907641122 2.99680552622342e-05 0.000145543564025996
Cyp4f15 -1.11178982642586 2.99885939325835e-05 0.000145584514347726
Gm9836 0.907962438872193 3.00807330927418e-05 0.000145972887586852
Gak 0.515967084515351 3.01108145914809e-05 0.000146058748119694
Mdm2 1.04572425576177 3.01227189469306e-05 0.000146058748119694
Axin1 0.516871168373492 3.02020635351468e-05 0.000146384447404329
2310057M21Rik 0.556094780568228 3.02294856116018e-05 0.000146458325737112
Cwc25 0.464612662143212 3.02610597169681e-05 0.000146552252555997
St7 0.470257863008401 3.02773776111206e-05 0.000146572248701177
Actb 0.671814526794368 3.03839619944918e-05 0.000147029031381797
Gpn2 0.622369060833036 3.03964552966266e-05 0.000147030319767472
Zc3h7b 0.42558730064995 3.04584438716957e-05 0.000147270923826756
Khdrbs1 0.566007897499284 3.05176479595237e-05 0.000147497876492473
Pkm2 0.863883511332465 3.05451526323747e-05 0.00014757149875625
Foxn2 0.653810285318 3.08135564052126e-05 0.00014880844006935
Ndufb9 -0.577818544979701 3.09225632828026e-05 0.000149272059548798
Nono 0.675455251373805 3.09343843988029e-05 0.000149272059548798
Stt3b 0.770404704233699 3.09927477720346e-05 0.000149493699141081
Pde9a -1.08069843367222 3.10058232319919e-05 0.000149496802070851
Cpne2 0.68170678477218 3.1082110093681e-05 0.000149804558667941
Scly 0.599540237984202 3.1099671758746e-05 0.000149829147796042
C330019G07Rik 0.632073090093358 3.12845785062841e-05 0.000150659614152209
2410002O22Rik 0.483553012685726 3.13537589455874e-05 0.000150932326389387
Mfn1 0.472841430599602 3.13800564632604e-05 0.000150998470976673
Cep290 0.450845753514509 3.15152664811972e-05 0.000151588431774558
Shq1 0.481414325997814 3.1599826757962e-05 0.000151934392948618
Glt28d2 -0.433236299087022 3.18641403078857e-05 0.000153143999681185
E130012A19Rik 0.71624446327592 3.19020757627373e-05 0.00015326506633916
D230037D09Rik 0.430665115167794 3.19719312067533e-05 0.000153539326182591
Ankrd32 0.518331421722263 3.20077962426364e-05 0.000153650199528025
Isoc2b -0.787912298637985 3.21584349179468e-05 0.00015431172381816
Med18 0.450473795460688 3.2174876083196e-05 0.000154329032668701
Cd9 0.916511426732983 3.21985467670215e-05 0.000154380990778881
Svip -0.590843854132257 3.22222693193177e-05 0.000154433156064087
Casp8ap2 0.496946973426574 3.22867726698353e-05 0.000154680653926203
Gm6430 0.648676732915494 3.23340784482458e-05 0.000154845596710536
B230208H17Rik 0.570434733296782 3.23830143560501e-05 0.000155018211636744
Dph3 0.447337292669326 3.25291357129171e-05 0.000155646601173706
Tmem62 0.677282860952548 3.25401709231348e-05 0.000155646601173706
Map3k7 0.485299791278835 3.2569785349926e-05 0.000155654751493483
Arpc2 0.396919783915287 3.2576989832848e-05 0.000155654751493483
Rab33b 0.393019207039522 3.25807076514842e-05 0.000155654751493483
Cast 0.753734131911469 3.2628259557725e-05 0.000155820024297714
Cyp27a1 -1.25840835853339 3.27121647136942e-05 0.00015615870610646
Kctd11 0.526414816937402 3.27740352363958e-05 0.000156391973697484
Cdc42se1 0.871679308545107 3.28217469641612e-05 0.000156557519731868
C4b 0.774940845250542 3.28420190645551e-05 0.000156558698991372
Dock1 0.667534914992284 3.28480330607261e-05 0.000156558698991372
Bhmt -1.7308622055183 3.28680403448493e-05 0.000156591990945647
Zkscan1 -0.578189041658963 3.29175301768159e-05 0.000156765663515331
Hmgb1-ps2 0.623519252409391 3.29849775513123e-05 0.000156988228130942
Rap1gds1 0.404862096873615 3.29903744271843e-05 0.000156988228130942
Ggnbp1 -0.593660750327412 3.3041053502429e-05 0.00015707152560959
Dna2 0.598770282852855 3.30425798623178e-05 0.00015707152560959
Gm7729 0.702493077908184 3.30470652633899e-05 0.00015707152560959
Hist1h2bp -0.726384197475212 3.30845794896464e-05 0.000157137768138891
Atp6ap1 0.462589375329758 3.30871375407627e-05 0.000157137768138891
Zdhhc18 0.538602909434583 3.31282371297268e-05 0.000157270845434254
Chac2 -0.49713601827188 3.3149254403934e-05 0.000157308517840294
Cd2ap 0.626493355737935 3.32327196755266e-05 0.000157612426538398
Agxt -1.3039495788336 3.3239510494917e-05 0.000157612426538398
Il17rb 0.596577107562956 3.33192246710709e-05 0.000157928134280499
Trim8 0.510929744177166 3.3375481035722e-05 0.00015813245053371
Ap2a1 0.613364804748343 3.35436458796268e-05 0.000158866617448804
Cklf 0.712970480134152 3.35993307316708e-05 0.000159067697656827
Dtx3l 0.650166826436016 3.3824686449796e-05 0.000160071568106571
Gm2423 0.867322436516709 3.39363804667357e-05 0.000160536968966364
Gypc 0.657597874802863 3.39970178359172e-05 0.000160623470435626
H2-K2 -0.887573247004328 3.40051244582367e-05 0.000160623470435626
Nudt6 -0.623491233051211 3.40064492374159e-05 0.000160623470435626
Cyp3a13 0.860642114175753 3.40080961105283e-05 0.000160623470435626
Pbrm1 0.631138793601571 3.40579193919389e-05 0.000160790079471104
Gcat -0.945422800607105 3.40701141365799e-05 0.000160790079471104
Rrn3 0.85360844878751 3.41351719972469e-05 0.000161033912619417
Epb4.1 0.602512254424742 3.41507054775865e-05 0.000161044013085482
Echdc1 -0.784057101427133 3.42126167638824e-05 0.000161272723083374
Slc9a3r1 0.691371151637768 3.42776548641875e-05 0.000161515987359661
Lnx2 0.596872876860178 3.44550763959553e-05 0.000162232297811453
Ptpn23 0.563735806891613 3.44566560175011e-05 0.000162232297811453
Nudt7 -1.7958308863631 3.44887654156667e-05 0.000162304514518918
Tmem111 0.486996168941648 3.44990957454887e-05 0.000162304514518918
Zfp770 0.371451585699569 3.45143173996425e-05 0.000162304514518918
Prkx 0.443043956254627 3.4525983213255e-05 0.000162304514518918
Tmem203 -0.605669192821369 3.45424929999715e-05 0.000162318670701312
Psmc3 0.632381496450325 3.45797692520765e-05 0.000162430361428211
Slpi 2.39031615255714 3.45942239207238e-05 0.000162434807749592
Wdr5 0.489873680276739 3.46986891189364e-05 0.000162861723909137
1600021P15Rik 0.684209694938668 3.47487255921617e-05 0.000163032940010045
Smarca2 -0.459428154482377 3.47955402500234e-05 0.000163188912444045
Cd248 0.550177340467099 3.48992328057484e-05 0.000163611413056189
Rprd1b 0.523647595491759 3.49359539492972e-05 0.00016371973742802
Aplp1 0.503168442455662 3.5180210332316e-05 0.000164800167217024
Trib3 -1.02063728485564 3.53730979175812e-05 0.00016563921435316
Zfp27 0.427480645481534 3.54220539467043e-05 0.000165803892062717
Mrpl18 0.730072858071517 3.5534617103015e-05 0.00016626605862403
Nrip1 0.55749624496398 3.55770352522615e-05 0.000166351940678971
Cyb5b -0.571432197111245 3.55806396196519e-05 0.000166351940678971
Qrich1 0.382100845042606 3.57580914634658e-05 0.000167076635190462
Golga2 0.51660740294486 3.57634311002287e-05 0.000167076635190462
Anapc1 0.586268178270261 3.5800525376752e-05 0.000167162396198068
Ddx18 0.500474123373347 3.58215712023011e-05 0.000167162396198068
2310008H09Rik 0.486670925110843 3.58234923078937e-05 0.000167162396198068
Palb2 0.454602913653456 3.59285662857505e-05 0.000167587668574922
Pdss1 0.76844281428997 3.60150036504258e-05 0.000167925714965634
Nfkbie 0.46174483122474 3.62161692416862e-05 0.000168743746384539
Xrcc6 0.692425926129054 3.62185122177543e-05 0.000168743746384539
Maged1 0.640192814426976 3.63965909727799e-05 0.000169507748430549
Gamt -0.872964484106768 3.64149865059669e-05 0.000169527763350466
Slc10a7 0.725271232192499 3.65978408945359e-05 0.000170313094720122
Ppp4r2 0.654769543180037 3.66895553442712e-05 0.000170673850295884
Park7 -0.458473549434245 3.67517159735084e-05 0.00017089690045686
Pitpnm1 0.471300869211479 3.71001787282616e-05 0.000172450579515789
1300018J18Rik -0.699718601457563 3.71785324406987e-05 0.00017272788683479
Nck2 0.431878245356553 3.71885654066754e-05 0.00017272788683479
Gm3851 0.660414223424159 3.7213250639954e-05 0.000172775806542644
Fktn 0.548902389387325 3.7234359193855e-05 0.00017280708965886
9030622O22Rik -1.09583296282863 3.72882841332429e-05 0.000172990592863521
Chn2 0.491193542068907 3.73262619716361e-05 0.000173055255495508
Trmt5 0.509205041792891 3.73337401173173e-05 0.000173055255495508
Abca1 0.661357859474087 3.73453960923777e-05 0.000173055255495508
Suv39h2 0.693200865946717 3.7389034095824e-05 0.000173190729970063
Dnase1l1 0.5062672504396 3.74039470204366e-05 0.000173193093153927
Erlin2 0.418165346590974 3.7490961628243e-05 0.000173494926674747
6430573F11Rik -0.518602632781375 3.74979887257936e-05 0.000173494926674747
Mblac2 -0.578898478990999 3.75158881342534e-05 0.000173510982620922
9330159M07Rik 0.649476464249948 3.7551422822737e-05 0.000173557239158526
1810059H22Rik -0.573361535948343 3.75547556166722e-05 0.000173557239158526
Rpusd2 0.566037285416216 3.76075171414804e-05 0.000173677276326786
0610009O20Rik 0.54980541794871 3.76096155970853e-05 0.000173677276326786
Pef1 0.481979735173024 3.77705167273343e-05 0.000174353344969748
Dnm2 0.521742963993826 3.78152681776514e-05 0.00017445924777261
Atf7ip 0.748534589742528 3.78312735049101e-05 0.00017445924777261
Gnl3 0.834405912640484 3.7844182341988e-05 0.00017445924777261
Icmt 0.619673690206277 3.78514908472964e-05 0.00017445924777261
Psd4 0.44569378854562 3.78993887722661e-05 0.000174613084286015
Ppme1 0.557738012318932 3.79643203880105e-05 0.000174845251882737
Mlx 0.670437333279301 3.80457160625637e-05 0.000175153038151734
Ppm1f 0.570121949838523 3.81304226884069e-05 0.000175410730911695
Tmem115 0.413334527824662 3.81308649150246e-05 0.000175410730911695
Slc36a1 0.538964393690609 3.81730534250315e-05 0.000175537654851244
Llgl1 0.473714541168163 3.81960416346041e-05 0.000175576223492398
Med21 0.558752808651204 3.8274859600754e-05 0.000175871297936212
Gas5 -0.721960915669738 3.83833125795621e-05 0.000176301387663505
Cd82 -0.527466158497896 3.83977824773988e-05 0.000176301387663505
Lins 0.361386386661385 3.8707929511107e-05 0.000177636545177866
Ivd -0.585617800293893 3.87181193273336e-05 0.000177636545177866
Arap2 0.49372575064965 3.90577527962001e-05 0.000179126421576776
Fam158a -0.655181408142591 3.90858103738643e-05 0.000179160410479302
Wdr75 0.604908483170125 3.90949619208056e-05 0.000179160410479302
Etfa -0.52912931358251 3.91105467332483e-05 0.000179163552178023
Fastkd3 0.61028552225487 3.91863114869807e-05 0.000179442267947808
Slc48a1 0.704812865868758 3.92054910507099e-05 0.000179461754809587
Tada2b 0.46529774348449 3.94057608452414e-05 0.000180309845572309
Hint2 -0.805702290311088 3.94559324509172e-05 0.000180470744664237
Ipo13 0.468801386235054 3.94911571364346e-05 0.000180563180443204
Zfp346 0.468007597131903 3.95370279313272e-05 0.000180704204057092
Tbk1 0.590400433759434 3.96632041408766e-05 0.000181182253285588
Nedd4 0.677238306359231 3.96717565821998e-05 0.000181182253285588
Fgd1 0.557007446843164 3.97728194853427e-05 0.000181574849776479
Zmynd19 0.527079915575244 3.98210512082543e-05 0.000181726049631597
Zfp91 0.736819771619736 3.9881369338729e-05 0.000181932270978079
Mgst1 -0.549874499337152 4.0003565031404e-05 0.000182302706186389
Mtap1s 0.621038216382619 4.00064074238315e-05 0.000182302706186389
Ptpdc1 0.453564102883697 4.00080533576616e-05 0.000182302706186389
Emp3 0.622146408296976 4.0209143856653e-05 0.000183149604119792
Ptpmt1 -0.54209461413819 4.02531712148225e-05 0.000183280720885362
Agxt2 -0.538176020849845 4.0325355264891e-05 0.000183539892907008
Lin7c 0.639424244594073 4.03884938300789e-05 0.000183757714077449
2400001E08Rik 0.49840620799296 4.04487286348233e-05 0.000183962164082356
Metrn 1.03233973148072 4.05295962354099e-05 0.000184260262658149
Hnrnpul2 0.429360426842705 4.05947240621533e-05 0.000184486605006574
Sbf1 0.539032701347584 4.06418501319759e-05 0.000184630996538349
Ubqln2 0.486392248117906 4.06831996616564e-05 0.000184749046801895
Plac8 0.737498769389556 4.09033828971136e-05 0.000185512502187543
Tjp2 0.79344552447765 4.09037448888709e-05 0.000185512502187543
Sdr42e1 -0.623554932045283 4.09067567098843e-05 0.000185512502187543
Apoh -0.671288048338337 4.09130275094689e-05 0.000185512502187543
Ubr5 0.608947225526534 4.09427031428259e-05 0.000185577084542963
Gmfb 0.624916386664862 4.10296199074354e-05 0.000185900971886553
Slc11a2 0.823636054183622 4.10804990163095e-05 0.000186047221113908
1810037I17Rik 1.06411890180188 4.1092841520045e-05 0.000186047221113908
2510002D24Rik -0.505786675357837 4.11382846488692e-05 0.000186182865224935
Ston2 0.506361564982236 4.11818943057818e-05 0.000186310112500762
Nol3 0.465120330953849 4.12372585427634e-05 0.000186465516205448
Mesdc2 0.922915239983505 4.12472576387934e-05 0.000186465516205448
Thrsp -3.15121048643553 4.12902460281432e-05 0.000186589706309065
Pcyt1a 0.469806573787822 4.13924429720281e-05 0.000186981264740285
4930572J05Rik 0.647099318399722 4.1519954953387e-05 0.000187486841274682
Mrto4 0.556231487913494 4.16187036624735e-05 0.000187862204031998
Trim2 0.67140959110058 4.16359472839123e-05 0.000187869518232287
Exosc8 0.78411568265212 4.17706283048408e-05 0.000188406528644303
Ces1d -1.02821138131752 4.19630898754941e-05 0.000189203657950062
Terf1 1.05090099244972 4.19973179756469e-05 0.000189287012240313
Eif2b5 0.446236531375904 4.20188506399137e-05 0.000189313105636928
Brd4 0.530819809283907 4.2068710523967e-05 0.000189466758071425
Tmem65 0.634475772409953 4.22356683859832e-05 0.000190088159179632
Htt 0.584430081825678 4.22383003183349e-05 0.000190088159179632
Itpripl1 0.755208576264563 4.22675833674805e-05 0.000190148780394296
Bcas2 0.434584037511362 4.24868373357219e-05 0.000191002758249121
Slc7a5 0.568575097186668 4.24891790699707e-05 0.000191002758249121
Nfia 0.67035467924562 4.25792286677743e-05 0.000191336033157693
Ywhag 0.501901845521985 4.26562690022682e-05 0.000191542023410779
Nav2 0.485955701935166 4.26569262947249e-05 0.000191542023410779
Amdhd1 -0.925143352516229 4.27153580226088e-05 0.000191732803367626
Nudt18 0.692030386128802 4.27802566178168e-05 0.000191904534925567
Cnot3 0.507695286538918 4.27855349800787e-05 0.000191904534925567
Ppp1r13b 0.561760491635915 4.28291177274597e-05 0.000192028389512566
Cldn14 1.46444914290167 4.29418825736612e-05 0.000192462220629249
Polr1b 0.437327941355578 4.30397105556727e-05 0.00019282880753799
Rbm17 0.470812242386764 4.31210124666803e-05 0.000193121107974611
Vim 0.723281836558536 4.34797663125305e-05 0.000194655320144519
Tecpr2 0.410129354254309 4.35602083202547e-05 0.000194942874972484
Gm11963 1.07327337724295 4.35814698468838e-05 0.000194965466855944
Cdc123 0.540360410052152 4.3637703737353e-05 0.000195144435642124
2810021B07Rik -0.446712853041561 4.37214263808734e-05 0.000195446153245354
Utp18 0.446781386692512 4.37902905501257e-05 0.000195681250042832
Ugt3a1 -0.844417172963616 4.3814893518639e-05 0.00019571846008976
Lysmd3 0.680870351888486 4.38669666269777e-05 0.000195878304377797
Adipor2 -0.629699888868858 4.39216746201851e-05 0.000196049791131301
Leo1 0.505158626336989 4.39624193174486e-05 0.000196158846861714
Mrpl23 -0.507361279148717 4.41124678004121e-05 0.000196755350630547
1190007I07Rik -0.515629164901892 4.41714556113211e-05 0.000196945403680436
Psmd7 0.600854282255899 4.42953061822682e-05 0.000197424409503994
Tmco7 0.42482929628988 4.43811350825217e-05 0.000197667020518912
Nktr 0.69739713885876 4.43826158337682e-05 0.000197667020518912
Sf3a2 0.570206394623384 4.44889543870343e-05 0.000198067262682002
Gm4885 0.453525473015874 4.45163716645314e-05 0.00019811597678238
Tada2a 0.461425357631851 4.45332865256977e-05 0.000198117932101929
Ankrd54 0.480158492122868 4.47583592012602e-05 0.000199045587794066
Zfp418 0.479128673669711 4.48042758279675e-05 0.000199176124521741
Hdac8 0.397114279467871 4.48366510701185e-05 0.000199246389178926
Psmd2 0.535494884566261 4.48985691840683e-05 0.000199447836881574
Def8 0.494736493551989 4.49368261075798e-05 0.000199544067187462
Utp15 0.551630372981254 4.49669103789938e-05 0.000199600702559251
Nop14 0.556471776050831 4.49827778740598e-05 0.000199600702559251
Gusb 0.440643091411458 4.53046656219159e-05 0.000200954852122294
Lsm5 0.930711312525793 4.5398023067111e-05 0.000201230879465579
Ppfibp1 0.62320174148263 4.54003639077019e-05 0.000201230879465579
Itsn1 0.400109206280935 4.54345565142413e-05 0.000201308232160557
Dgcr14 0.561282429704907 4.55075520429804e-05 0.000201557389803624
Wbscr27 -0.556332554889702 4.5558761778797e-05 0.000201709908096478
Prelid1 0.616413125915153 4.57323978173247e-05 0.00020240415301926
Fblim1 0.404866928010451 4.57639960464395e-05 0.000202469482140704
Lrp4 0.573943691883811 4.59095952453995e-05 0.000203038941826381
Intu 0.480246992774255 4.59455360667947e-05 0.000203083557866341
A1bg 1.58748192988415 4.59534603704211e-05 0.000203083557866341
Hist2h2aa2 -1.19230981995785 4.60719747915343e-05 0.000203532511707642
Cyp2j5 -0.474923610297039 4.62096807747366e-05 0.000204065887372827
Pex16 -0.634569217203202 4.62537142735884e-05 0.000204185357613767
Rbm15 0.835769951447525 4.63004699856095e-05 0.000204316752872277
Ptrh1 0.487436983366918 4.63656532088492e-05 0.000204427300206452
Ddr1 0.372853040165277 4.63658089556431e-05 0.000204427300206452
Tsen34 0.648502962805709 4.63775701672621e-05 0.000204427300206452
Cela1 -1.82437702212844 4.63982356406291e-05 0.000204427300206452
Hook1 0.881058218123512 4.64105222090323e-05 0.000204427300206452
Ube2e3 0.479757981790706 4.64587325861004e-05 0.000204564723305696
Tmem19 0.472086848741649 4.65860598404757e-05 0.000205041969220164
Gm10241 0.855098634439903 4.66012226094559e-05 0.000205041969220164
Zkscan14 -0.54897764007989 4.68476316224435e-05 0.000206050757227463
Ttc37 0.456227499882555 4.68964965266301e-05 0.000206162951531157
Zfp90 0.371781373357225 4.692355393237e-05 0.000206162951531157
Rab34 0.526258495353922 4.69245736665926e-05 0.000206162951531157
Alkbh2 0.864674998936288 4.70095776412861e-05 0.000206460982884027
Mtf1 0.480373054014951 4.71083493570326e-05 0.000206819240970543
Inpp5b 0.464077454453331 4.73764121391715e-05 0.00020792020291005
Stk3 0.617476305601086 4.7583881666983e-05 0.000208754533763397
Mtnr1a 1.27968333428558 4.76304937736344e-05 0.00020888281824506
Psmg4 0.477463837293445 4.76587825712854e-05 0.000208930681888336
Gm6793 0.764429541995392 4.77707401366309e-05 0.000209345171334908
Aarsd1 0.50977522843289 4.78356414719944e-05 0.000209553219927407
Cmpk2 -0.703851910161471 4.78599207033727e-05 0.000209583228863094
Gm10052 0.771868210610387 4.7887260077897e-05 0.000209626611735243
Ecm1 -0.690225847116947 4.79282937414634e-05 0.00020965519611383
Poldip3 0.421671612262948 4.79286598018228e-05 0.00020965519611383
Metap2 0.440856735679792 4.80333875155915e-05 0.000210036903590905
Nrf1 0.453023305099799 4.80994783762097e-05 0.000210249446555406
Npat 0.530594027872418 4.81606847728129e-05 0.000210440492148647
Ppdpf -0.717630495203518 4.82543073603743e-05 0.000210772991648566
Il22ra1 0.653906623216203 4.8381464044499e-05 0.00021112591898691
C230096C10Rik 0.585357622680922 4.83855369613923e-05 0.00021112591898691
2010305A19Rik 0.464950150598597 4.83877781894323e-05 0.00021112591898691
3000002C10Rik 0.376582867086136 4.86126835395059e-05 0.00021203029363894
Rabl3 0.443956401277276 4.86484984855054e-05 0.000212109570082742
Nt5c3l 0.518547335791526 4.86736398634827e-05 0.000212142268705465
Rnd3 0.731637121773839 4.87494779272427e-05 0.000212395823215614
Nup43 0.80490873334139 4.88527765445833e-05 0.00021267539800633
Katnb1 0.588133616335044 4.88609528298063e-05 0.00021267539800633
Xpnpep3 0.57919242260756 4.88787463251979e-05 0.00021267539800633
Diap1 0.41093526126386 4.88843908598333e-05 0.00021267539800633
Irf7 -0.761289654033131 4.89327462956204e-05 0.000212808779097589
Rph3al 0.446951434158681 4.91842805878426e-05 0.000213825370234565
Fam82a1 -0.407099401229869 4.9277884199049e-05 0.00021415488163844
Pdzd11 0.711866836651047 4.93152185770135e-05 0.000214239704981426
Casp7 0.487920265573476 4.95481226103719e-05 0.000215161759569131
Taf15 0.418751649461274 4.95632493976294e-05 0.000215161759569131
Ezr 0.833844523841509 4.96073826898756e-05 0.000215275632207057
Cops7a 0.398497212297837 4.96292173352737e-05 0.000215292690640933
Tbc1d2b 0.769866742367011 4.97149822310232e-05 0.000215586967662479
Ufsp2 0.555288307883623 4.98006940026922e-05 0.000215880802228685
Pdpn 0.575477095108415 4.99967806158886e-05 0.000216644813900741
Cggbp1 0.438163762293606 5.00129732547573e-05 0.000216644813900741
Dclre1a 0.665412763595322 5.0108903217491e-05 0.000216982197043691
Wars 0.93668974334045 5.01358285167126e-05 0.000217020639997649
Eif2ak2 0.472614054996558 5.0203260176423e-05 0.000217234330198448
Gcap14 0.670483417637529 5.03424930184617e-05 0.000217758445520504
BC013529 0.392103021988146 5.06666990351622e-05 0.00021908200499742
Med24 0.553561040050869 5.07704797574022e-05 0.000219430989061932
Lemd3 0.456574395922601 5.07839037471398e-05 0.000219430989061932
Tmem209 0.555352287810343 5.08410625111155e-05 0.000219599057721323
AI987944 0.677337545607414 5.08626370322515e-05 0.000219613360974084
B4galt3 0.435628180975244 5.09478411014242e-05 0.000219902293339779
Fbxl19 0.483890063756926 5.10011446926835e-05 0.000220053378159139
Cables2 0.383160683242582 5.11826084873108e-05 0.000220746418955665
Ptplad1 0.799111103342113 5.11984833652682e-05 0.000220746418955665
Ddx59 0.42101808763725 5.12191894056017e-05 0.000220756542151384
Dom3z 0.940723671901375 5.14295971664023e-05 0.00022158398635829
Dnajb5 0.355992173348991 5.16196268232324e-05 0.000222232869845891
S100a8 1.12668246540414 5.16293928746376e-05 0.000222232869845891
Zfp41 0.718126693259913 5.16356456007834e-05 0.000222232869845891
Med4 0.544512300876208 5.16858302962695e-05 0.000222367135046796
Gja1 0.59707229262955 5.17038261614006e-05 0.000222367135046796
Gna13 0.629826654812997 5.17412765658329e-05 0.00022244864165325
Rab18 0.43512279364226 5.1773232033512e-05 0.000222506474339879
Fbln2 0.418214059292164 5.18207844208795e-05 0.000222631272833539
Sdcbp 0.49079869515339 5.19523934389082e-05 0.000223116975393883
Impad1 0.533545020272614 5.20205958647546e-05 0.000223330119697849
Slc46a1 -0.613309727405586 5.21051522445774e-05 0.000223613296124569
Snrpf 0.479109962933313 5.22514045051814e-05 0.000224160948688836
Frzb 0.489721617502682 5.25823834980698e-05 0.0002255004142526
Zfp64 0.408640115123778 5.26433720085103e-05 0.000225681478931314
Tmco4 0.615899584555605 5.26833201982762e-05 0.000225772247107723
Fam96a 0.722243895280735 5.2749151164983e-05 0.000225973830694307
Agtr1a -0.451800887036023 5.2799258934878e-05 0.000226053527402534
Ring1 -0.454694484569059 5.28053520560264e-05 0.000226053527402534
1500001M20Rik 0.402840603097847 5.29180709020079e-05 0.000226455445763931
P2ry2 0.460846765048637 5.29783629500102e-05 0.000226632804864416
Sult5a1 -1.01402837273581 5.30400096821051e-05 0.000226815830877423
Omd -1.02735694955939 5.31924225519543e-05 0.000227380040305317
Shoc2 0.472450808501368 5.32097657729033e-05 0.000227380040305317
Bbx 0.390759088712295 5.32456194350797e-05 0.000227452424052161
Sepp1 0.465348675012654 5.32707470747087e-05 0.000227478953683726
Rwdd4a 0.448890369208974 5.34199176911997e-05 0.000228034969910073
mt-Ti -1.09899922641618 5.36384019075539e-05 0.000228886367259878
Elovl5 -1.00904451533373 5.36875506729299e-05 0.000229014826832913
Nhp2 0.920456038211261 5.37071504899833e-05 0.000229017193135478
Zfp13 0.591326982991737 5.38528516310571e-05 0.00022955708644575
Tbcd 0.47380674964707 5.39374901215178e-05 0.000229836399259834
Ybx1 0.396769342486565 5.39875895493461e-05 0.000229968389773605
Tollip 0.467639012860507 5.40898722700187e-05 0.000230322490809835
Prmt1 0.853011586005177 5.41930882751275e-05 0.000230680313808286
Slc35f5 0.400160484533878 5.43065832787044e-05 0.000231081622054643
